NATURADE, WHEY PROTEIN SHAKE, CHOCOLATE	3.4	7.1
Soybeans, mature seeds, roasted, salted	0.9	5.1
DENNY'S, french fries	0.8	0.3
Crackers, saltines, low salt (includes oyster, soda, soup)	0.6	0.6
Loquats, raw	2.0	0.0
Pork, fresh, variety meats and by-products, liver, raw	1.3	3.0
Squash, winter, acorn, cooked, baked, with salt	0.7	0.1
Fish, cod, Atlantic, dried and salted	1.5	9.5
Snacks, popcorn, microwave, 94% fat free	1.1	0.6
Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, choice, cooked, grilled	1.3	3.9
KFC, Fried Chicken, ORIGINAL RECIPE, Wing, meat only, skin and breading removed	0.8	2.9
Pheasant, raw, meat only	1.5	3.6
Beef, rib eye roast, bone-in, lip-on, separable lean only, trimmed to 1/8" fat, choice, cooked, roasted	1.4	4.6
Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST	0.9	0.3
Cheese food, cold pack, American	2.4	2.8
Pork, fresh, loin, top loin (chops), boneless, separable lean only, with added solution, cooked, broiled	1.4	3.9
Pork, fresh, loin, sirloin (chops), boneless, separable lean and fat, cooked, braised	1.4	4.3
Lettuce, butterhead (includes boston and bibb types), raw	1.0	0.1
Cabbage, chinese (pak-choi), cooked, boiled, drained, without salt	1.1	0.2
Beef, New Zealand, imported, sweetbread, cooked, boiled	1.2	1.8
Pork, fresh, loin, center rib (chops), boneless, separable lean only, cooked, broiled	1.4	4.5
Bread, stuffing, cornbread, dry mix, prepared	0.7	0.2
Corn, sweet, yellow, cooked, boiled, drained, with salt	1.1	0.3
Lentils, mature seeds, cooked, boiled, without salt	0.9	1.3
Beef, Australian, imported, grass-fed, loin, top loin steak/roast, boneless, separable lean and fat, raw	1.3	2.8
Taro leaves, cooked, steamed, without salt	1.1	0.2
Muffins, English, plain, toasted, enriched, with calcium propionate (includes sourdough)	1.1	1.0
Squab, (pigeon), meat only, raw	1.4	2.6
Beef, chuck, shoulder clod, shoulder tender, medallion, separable lean and fat, trimmed to 0" fat, all grades, raw	1.3	3.0
Peaches, dehydrated (low-moisture), sulfured, uncooked	1.2	0.3
Chicken, stewing, meat and skin, cooked, stewed	1.3	3.9
Bread, stuffing, cornbread, dry mix	0.6	0.7
DENNY'S, golden fried shrimp	0.9	1.9
Fish, monkfish, cooked, dry heat	1.5	2.8
Corn, sweet, yellow, canned, vacuum pack, no salt added	1.1	0.2
Nuts, coconut milk, raw (liquid expressed from grated meat and water)	0.3	0.5
Tomatoes, red, ripe, canned, packed in tomato juice	1.0	0.0
Pie, cherry, prepared from recipe	0.6	0.2
Burdock root, cooked, boiled, drained, without salt	0.6	0.2
Turkey, whole, breast, meat only, raw	1.5	3.3
Lamb, New Zealand, imported, liver, cooked, soaked and fried	1.3	4.0
Nuts, ginkgo nuts, dried	0.5	1.5
Muffins, blueberry, toaster-type, toasted	0.8	0.6
Beef, rib, eye, small end (ribs 10-12), separable lean only, trimmed to 0" fat, choice, cooked, broiled	1.3	4.3
Fish, scup, cooked, dry heat	1.5	3.7
Snacks, corn-based, extruded, puffs or twists, cheese-flavor	1.7	0.7
Salad dressing, mayonnaise, regular	1.0	0.1
Candies, caramels	2.2	0.5
Game meat, elk, loin, separable lean only, cooked, broiled	1.4	4.4
Veal, variety meats and by-products, liver, cooked, braised	1.2	4.0
Lamb, New Zealand, imported, ground lamb, cooked, braised	1.3	3.5
Broccoli, raw	0.7	0.3
Puddings, coconut cream, dry mix, instant, prepared with whole milk	1.9	0.3
Fish, whiting, mixed species, raw	1.5	2.8
Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0" fat, all grades, raw	1.4	3.7
Pork, fresh, loin, sirloin (roasts), bone-in, separable lean and fat, cooked, roasted	1.4	4.2
Nopales, raw	1.0	0.1
Beef, New Zealand, imported, oyster blade, separable lean only, raw	1.2	3.1
Pork, fresh, loin, center rib (chops), boneless, separable lean and fat, cooked, pan-fried	1.4	3.9
Nuts, mixed nuts, oil roasted, without peanuts, without salt added	0.3	2.7
Beef, flank, steak, separable lean only, trimmed to 0" fat, all grades, raw	1.3	3.2
Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8" fat, all grades, raw	1.3	3.1
Pepperoni, beef and pork, sliced	1.3	2.9
Beans, pinto, mature seeds, cooked, boiled, without salt	1.3	1.1
Pork, cured, ham with natural juices, spiral slice, boneless, separable lean only, unheated	1.3	2.9
